selection_index,timestamp,level,angle_deg,parent_start_angle_deg,parent_end_angle_deg,adaptive_triggers,status,no_reentry_statement,official_boundary_r,binding_mechanism,binding_bus,safe_r,safe_p13_abs_kw,safe_p30_abs_kw,safe_vmin_pu,safe_vmin_bus,safe_vmax_pu,safe_vmax_bus,safe_solver_status,violating_r,violating_p13_abs_kw,violating_p30_abs_kw,violating_vmin_pu,violating_vmin_bus,violating_vmax_pu,violating_vmax_bus,violating_solver_status,sweep_point_count,refinement_steps,unresolved_point_count,bracket_width_kw
8,2011-01-21 18:00:00,ADAPTIVE,325,320,330,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE;UNRESOLVED_NONCONVERGED_REENTRY_OR_GUARD_LIMITED_ENDPOINT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.76171875,BINDING_VMAX,13,1.76171875,2570.80180088,-1943.65150383,0.93498341981,33,1.04999149535,13,CONVERGED_FEASIBLE,1.762109375,2571.31102107,-1944.16381569,0.934970438775,33,1.05000297004,13,CONVERGED_INFEASIBLE,41,7,0,0.722335549382
8,2011-01-21 18:00:00,ADAPTIVE,335,330,340,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.32109375,BINDING_VMAX,13,1.32109375,2179.63738713,-909.754788959,0.96709602331,33,1.0499935518,13,CONVERGED_FEASIBLE,1.321484375,2180.20078708,-910.13226672,0.96708981682,33,1.050009892,13,CONVERGED_INFEASIBLE,41,7,0,0.678165883885
8,2011-01-21 18:00:00,ADAPTIVE,345,340,350,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.096875,BINDING_VMAX,13,1.096875,1960.31349795,-282.26212159,0.985316976057,33,1.04999514554,13,CONVERGED_FEASIBLE,1.0970703125,1960.6137285,-282.377708684,0.985316730885,33,1.05000520647,13,CONVERGED_INFEASIBLE,41,8,0,0.321712227453
9,2011-02-05 18:00:00,ADAPTIVE,55,50,60,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.664453125,BINDING_VMAX,13,0.664453125,1980.95007666,3158.85186196,0.98790739145,25,1.04999201892,13,CONVERGED_FEASIBLE,0.6646484375,1981.13083341,3159.22561508,0.987909088646,25,1.0500031062,13,CONVERGED_INFEASIBLE,41,8,0,0.415167912562
9,2011-02-05 18:00:00,ADAPTIVE,65,60,70,BINDING_BUS_CHANGE,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.70322265625,BINDING_VMAX,30,0.70322265625,1845.54397617,3376.22079194,0.988150826485,25,1.04999546427,30,CONVERGED_FEASIBLE,0.7033203125,1845.61056808,3376.4275517,0.988151657168,25,1.05000170566,30,CONVERGED_INFEASIBLE,41,9,0,0.217218971436
9,2011-02-05 18:00:00,ADAPTIVE,105,100,110,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8169921875,BINDING_VMAX,30,0.8169921875,1024.83268316,3730.88113561,0.986575731103,25,1.04999274586,30,CONVERGED_FEASIBLE,0.8171875,1024.75111899,3731.32185695,0.986576785458,25,1.05000340555,30,CONVERGED_INFEASIBLE,41,8,0,0.448205330609
9,2011-02-05 18:00:00,ADAPTIVE,115,110,120,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.93515625,BINDING_VMAX,30,0.93515625,728.331485181,3867.27522529,0.985974839955,25,1.04999464119,30,CONVERGED_FEASIBLE,0.9353515625,728.198301359,3867.68874482,0.985975623658,25,1.05000388035,30,CONVERGED_INFEASIBLE,41,8,0,0.434437942871
9,2011-02-05 18:00:00,ADAPTIVE,125,120,130,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1390625,BINDING_VMAX,30,1.1390625,311.842279293,4067.07194193,0.982737772776,18,1.04999664334,30,CONVERGED_FEASIBLE,1.1392578125,311.661522547,4067.44569504,0.98273367372,18,1.05000410038,30,CONVERGED_INFEASIBLE,41,8,0,0.415167912562
9,2011-02-05 18:00:00,ADAPTIVE,135,130,140,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.5375,BINDING_VMAX,30,1.5375,-388.160928981,4427.09038812,0.953387334843,18,1.04999244791,30,CONVERGED_FEASIBLE,1.537890625,-388.606603919,4427.73564896,0.953372555644,18,1.05000296466,30,CONVERGED_INFEASIBLE,41,7,0,0.784211509945
9,2011-02-05 18:00:00,ADAPTIVE,145,140,150,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
9,2011-02-05 18:00:00,ADAPTIVE,155,150,160,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.75859375,BINDING_VMIN,18,1.75859375,-1205.64948166,3623.5609419,0.900000316896,18,1.01602143137,30,CONVERGED_FEASIBLE,1.75869140625,-1205.79228847,3623.65735556,0.899993406253,18,1.01602175747,30,CONVERGED_INFEASIBLE,41,9,0,0.172306064867
9,2011-02-05 18:00:00,ADAPTIVE,165,160,170,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.5271484375,BINDING_VMIN,18,1.5271484375,-1014.10082337,2810.69671952,0.90000584969,18,1,1,CONVERGED_FEASIBLE,1.52734375,-1014.40522501,2810.81481045,0.899990271626,18,1,1,CONVERGED_INFEASIBLE,41,8,0,0.326505478942
9,2011-02-05 18:00:00,ADAPTIVE,225,220,230,BINDING_BUS_CHANGE,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.3294921875,BINDING_VMIN,18,1.3294921875,-150.839024765,-308.801494627,0.900000555508,18,1,1,CONVERGED_FEASIBLE,1.32958984375,-150.9504435,-308.962809835,0.899991838919,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.196052877486
9,2011-02-05 18:00:00,ADAPTIVE,295,290,300,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.546484375,BINDING_VMIN,33,1.546484375,2420.56512773,-1386.90383174,0.900008597852,33,1.00811559231,13,CONVERGED_FEASIBLE,1.5466796875,2420.69831156,-1387.31735126,0.899994142782,33,1.00811433507,13,CONVERGED_INFEASIBLE,41,8,0,0.434437942871
9,2011-02-05 18:00:00,ADAPTIVE,305,300,310,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE;UNRESOLVED_NONCONVERGED_REENTRY_OR_GUARD_LIMITED_ENDPOINT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.81787109375,BINDING_VMIN,33,1.81787109375,3048.40904324,-1591.36340815,0.900004503562,33,1.02942334575,13,CONVERGED_FEASIBLE,1.81796875,3048.49942161,-1591.55028471,0.899998240746,33,1.02942382479,13,CONVERGED_INFEASIBLE,41,9,0,0.207583956281
9,2011-02-05 18:00:00,ADAPTIVE,315,310,320,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE;UNRESOLVED_NONCONVERGED_REENTRY_OR_GUARD_LIMITED_ENDPOINT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.743359375,BINDING_VMAX,13,1.743359375,3355.06287104,-992.455347038,0.926514771202,33,1.04999464426,13,CONVERGED_FEASIBLE,1.74375,3355.50854598,-993.100607871,0.926496201138,33,1.05000157557,13,CONVERGED_INFEASIBLE,41,7,0,0.784211509945
9,2011-02-05 18:00:00,ADAPTIVE,325,320,330,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.115625,BINDING_VMAX,13,1.115625,2840.55350096,392.486208956,0.968544423402,33,1.04999068637,13,CONVERGED_FEASIBLE,1.116015625,2841.06979574,391.962799453,0.968533177493,33,1.0500032134,13,CONVERGED_INFEASIBLE,41,7,0,0.735199158173
9,2011-02-05 18:00:00,ADAPTIVE,335,330,340,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.858984375,BINDING_VMAX,13,0.858984375,2622.14436102,1039.28919536,0.982895831442,25,1.04999455863,13,CONVERGED_FEASIBLE,0.8591796875,2622.42997464,1039.09636804,0.982896018111,25,1.05000296221,13,CONVERGED_INFEASIBLE,41,8,0,0.344612129733
9,2011-02-05 18:00:00,ADAPTIVE,345,340,350,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.7205078125,BINDING_VMAX,13,0.7205078125,2488.95328685,1451.70631496,0.983929852823,25,1.04999481083,13,CONVERGED_FEASIBLE,0.720703125,2489.2576885,1451.58822403,0.983930375595,25,1.0500049599,13,CONVERGED_INFEASIBLE,41,8,0,0.326505478942
10,2013-04-17 05:30:00,ADAPTIVE,45,40,50,BINDING_BUS_CHANGE,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.03271484375,BINDING_VMAX,13,1.03271484375,983.501076371,1400.55172501,1,1,1.0499958673,13,CONVERGED_FEASIBLE,1.0328125,983.610331792,1400.70821187,1,1,1.05000205573,13,CONVERGED_INFEASIBLE,41,9,0,0.190853048178
10,2013-04-17 05:30:00,ADAPTIVE,105,100,110,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1767578125,BINDING_VMAX,30,1.1767578125,-653.757627732,2321.57177612,0.98902789756,18,1.04999584513,30,CONVERGED_FEASIBLE,1.176953125,-653.837608251,2321.99930619,0.989029234945,18,1.0500064434,30,CONVERGED_INFEASIBLE,41,8,0,0.434946940749
10,2013-04-17 05:30:00,ADAPTIVE,115,110,120,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.359375,BINDING_VMAX,30,1.359375,-1080.83649683,2537.65440446,0.971034061286,18,1.04999296753,30,CONVERGED_FEASIBLE,1.3595703125,-1080.96709474,2538.05554689,0.97103246074,18,1.05000202136,30,CONVERGED_INFEASIBLE,41,8,0,0.421866164823
10,2013-04-17 05:30:00,ADAPTIVE,125,120,130,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.6857421875,BINDING_VMAX,30,1.6857421875,-1701.69525261,2875.01263798,0.943217609476,18,1.04999356372,30,CONVERGED_FEASIBLE,1.6859375,-1701.87249977,2875.37520425,0.943212612051,18,1.05000063083,30,CONVERGED_INFEASIBLE,41,8,0,0.403572619918
10,2013-04-17 05:30:00,ADAPTIVE,135,130,140,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
10,2013-04-17 05:30:00,ADAPTIVE,145,140,150,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.57265625,BINDING_VMIN,18,1.57265625,-2210.11947482,1789.87755679,0.900006130364,18,1.01111576823,30,CONVERGED_FEASIBLE,1.5728515625,-2210.37261,1790.13142843,0.899994579463,18,1.0111187682,30,CONVERGED_INFEASIBLE,41,8,0,0.358508338038
10,2013-04-17 05:30:00,ADAPTIVE,155,150,160,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.2818359375,BINDING_VMIN,18,1.2818359375,-2009.96217078,973.350241209,0.900006857546,18,1,1,CONVERGED_FEASIBLE,1.28203125,-2010.24223891,973.537296994,0.899993099038,18,1,1,CONVERGED_INFEASIBLE,41,8,0,0.336790776251
10,2013-04-17 05:30:00,ADAPTIVE,165,160,170,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.10458984375,BINDING_VMIN,18,1.10458984375,-1859.99289209,393.576483696,0.900006703545,18,1,1,CONVERGED_FEASIBLE,1.1046875,-1860.14213777,393.633761864,0.899998857429,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.159859506069
10,2013-04-17 05:30:00,ADAPTIVE,235,230,240,BINDING_BUS_CHANGE,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9767578125,BINDING_VMIN,33,0.9767578125,-1058.28805565,-2067.49081248,0.900004164787,33,1,1,CONVERGED_FEASIBLE,0.97685546875,-1058.37667923,-2067.67209562,0.899995276882,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.201786309959
10,2013-04-17 05:30:00,ADAPTIVE,295,290,300,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.22412109375,BINDING_VMIN,33,1.22412109375,646.647439849,-2768.457025,0.900006154002,33,1,1,CONVERGED_FEASIBLE,1.22421875,646.712738808,-2768.65759622,0.899998911334,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.210933082412
10,2013-04-17 05:30:00,ADAPTIVE,305,300,310,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.45068359375,BINDING_VMIN,33,1.45068359375,1144.62829351,-2947.25787693,0.900005622206,33,1,1,CONVERGED_FEASIBLE,1.45078125,1144.71691709,-2947.43916007,0.899999407214,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.201786309959
10,2013-04-17 05:30:00,ADAPTIVE,315,310,320,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE;UNRESOLVED_NONCONVERGED_REENTRY_OR_GUARD_LIMITED_ENDPOINT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.8349609375,BINDING_VMIN,33,1.8349609375,1881.03435934,-3194.68507302,0.900008079953,33,1.02198114626,13,CONVERGED_FEASIBLE,1.83515625,1881.25287018,-3194.99804675,0.899997957012,33,1.02198452387,13,CONVERGED_INFEASIBLE,41,8,0,0.381706096355
10,2013-04-17 05:30:00,ADAPTIVE,325,320,330,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE;UNRESOLVED_NONCONVERGED_REENTRY_OR_GUARD_LIMITED_ENDPOINT,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
10,2013-04-17 05:30:00,ADAPTIVE,335,330,340,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.515234375,BINDING_VMAX,13,1.515234375,2000.89359224,-1705.47565415,0.958589718457,33,1.04999071555,13,CONVERGED_FEASIBLE,1.515625,2001.45372851,-1705.84976572,0.958583220332,33,1.05000684241,13,CONVERGED_INFEASIBLE,41,7,0,0.673581552502
10,2013-04-17 05:30:00,ADAPTIVE,345,340,350,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.2521484375,BINDING_VMAX,13,1.2521484375,1741.75311532,-988.717545604,0.980069422629,33,1.04999449195,13,CONVERGED_FEASIBLE,1.25234375,1742.05160668,-988.83210194,0.980069145083,33,1.05000451431,13,CONVERGED_INFEASIBLE,41,8,0,0.319719012139
11,2013-04-07 02:00:00,ADAPTIVE,55,50,60,BINDING_BUS_CHANGE,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.99296875,BINDING_VMAX,30,0.99296875,967.164546285,1925.41569986,0.999378407216,22,1.04999813439,30,CONVERGED_FEASIBLE,0.99306640625,967.25344118,1925.59784544,0.999378541964,22,1.05000417917,30,CONVERGED_INFEASIBLE,41,9,0,0.202680332432
11,2013-04-07 02:00:00,ADAPTIVE,105,100,110,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1208984375,BINDING_VMAX,30,1.1208984375,-397.132168912,2538.62733766,0.99239343491,18,1.0499915243,30,CONVERGED_FEASIBLE,1.12109375,-397.212394286,2539.05690169,0.99239477878,18,1.05000213268,30,CONVERGED_INFEASIBLE,41,8,0,0.436991264912
11,2013-04-07 02:00:00,ADAPTIVE,115,110,120,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.29296875,BINDING_VMAX,30,1.29296875,-803.92373631,2741.55599671,0.975527985725,18,1.04999546032,30,CONVERGED_FEASIBLE,1.2931640625,-804.054734042,2741.95904755,0.975526443448,18,1.05000454515,30,CONVERGED_INFEASIBLE,41,8,0,0.423804663552
11,2013-04-07 02:00:00,ADAPTIVE,125,120,130,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.5982421875,BINDING_VMAX,30,1.5982421875,-1391.57260789,3054.35404579,0.949742897339,18,1.04999548216,30,CONVERGED_FEASIBLE,1.5984375,-1391.75039768,3054.71833696,0.949738063065,18,1.05000261796,30,CONVERGED_INFEASIBLE,41,8,0,0.405360664863
11,2013-04-07 02:00:00,ADAPTIVE,135,130,140,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
11,2013-04-07 02:00:00,ADAPTIVE,145,140,150,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.65947265625,BINDING_VMIN,18,1.65947265625,-2094.06621466,2240.64171478,0.90000441698,18,1.01607556362,30,CONVERGED_FEASIBLE,1.6595703125,-2094.19316973,2240.7692545,0.899998621067,18,1.0160770293,30,CONVERGED_INFEASIBLE,41,9,0,0.179955459898
11,2013-04-07 02:00:00,ADAPTIVE,155,150,160,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.3552734375,BINDING_VMIN,18,1.3552734375,-1886.06109286,1377.5145707,0.900002838862,18,1,1,CONVERGED_FEASIBLE,1.35537109375,-1886.20155563,1377.60854355,0.899995954748,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.168999072451
11,2013-04-07 02:00:00,ADAPTIVE,165,160,170,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1693359375,BINDING_VMIN,18,1.1693359375,-1729.25750408,762.471065722,0.90000414715,18,1,1,CONVERGED_FEASIBLE,1.16943359375,-1729.40720666,762.52861639,0.899996310755,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.160383737639
11,2013-04-07 02:00:00,ADAPTIVE,235,230,240,BINDING_BUS_CHANGE,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0208984375,BINDING_VMIN,33,1.0208984375,-866.025986365,-1830.79058763,0.900009268228,33,1,1,CONVERGED_FEASIBLE,1.02109375,-866.203776156,-1831.15487881,0.899991589563,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.405360664863
11,2013-04-07 02:00:00,ADAPTIVE,295,290,300,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.27421875,BINDING_VMIN,33,1.27421875,917.910454031,-2556.14436518,0.90000462081,33,1,1,CONVERGED_FEASIBLE,1.2744140625,918.041451763,-2556.54741603,0.899990141108,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.423804663552
11,2013-04-07 02:00:00,ADAPTIVE,305,300,310,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.5080078125,BINDING_VMIN,33,1.5080078125,1435.99622455,-2739.33277374,0.900003738297,33,1.00114779211,13,CONVERGED_FEASIBLE,1.508203125,1436.17401434,-2739.69706492,0.89999129281,33,1.00114902838,13,CONVERGED_INFEASIBLE,41,8,0,0.405360664863
11,2013-04-07 02:00:00,ADAPTIVE,315,310,320,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE;UNRESOLVED_NONCONVERGED_REENTRY_OR_GUARD_LIMITED_ENDPOINT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.9037109375,BINDING_VMIN,33,1.9037109375,2199.62672791,-2991.70850694,0.900002123617,33,1.02785319381,13,CONVERGED_FEASIBLE,1.90390625,2199.84590771,-2992.02296964,0.899991965018,33,1.02785647979,13,CONVERGED_INFEASIBLE,41,8,0,0.383310017353
11,2013-04-07 02:00:00,ADAPTIVE,325,320,330,BOUNDARY_MECHANISM_CHANGE;BINDING_BUS_CHANGE;UNRESOLVED_NONCONVERGED_REENTRY_OR_GUARD_LIMITED_ENDPOINT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.895703125,BINDING_VMAX,13,1.895703125,2527.73302332,-2402.44153007,0.927662078748,33,1.04999093685,13,CONVERGED_FEASIBLE,1.89609375,2528.24084359,-2402.95168892,0.927648673447,33,1.05000216466,13,CONVERGED_INFEASIBLE,41,7,0,0.719821839591
11,2013-04-07 02:00:00,ADAPTIVE,335,330,340,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.4125,BINDING_VMAX,13,1.4125,2094.93477696,-1285.8639101,0.963116622844,33,1.04999183238,13,CONVERGED_FEASIBLE,1.412890625,2095.49662804,-1286.2398015,0.96311028155,33,1.05000807321,13,CONVERGED_INFEASIBLE,41,7,0,0.675996289805
11,2013-04-07 02:00:00,ADAPTIVE,345,340,350,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1703125,BINDING_VMAX,13,1.1703125,1857.31702993,-616.327822396,0.982848794457,33,1.04999971965,13,CONVERGED_FEASIBLE,1.1705078125,1857.6164351,-616.44292373,0.98284853398,33,1.0500097622,13,CONVERGED_INFEASIBLE,41,8,0,0.320767475279
12,2011-03-08 11:30:00,ADAPTIVE,55,50,60,BINDING_BUS_CHANGE,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0201171875,BINDING_VMAX,30,1.0201171875,852.419190756,1778.65482001,0.999901146278,22,1.04999960227,30,CONVERGED_FEASIBLE,1.02021484375,852.507928113,1778.83645938,0.999901281487,22,1.05000565554,30,CONVERGED_INFEASIBLE,41,9,0,0.202156320868
12,2011-03-08 11:30:00,ADAPTIVE,105,100,110,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.153515625,BINDING_VMAX,30,1.153515625,-547.502629325,2411.20429198,0.990428152806,18,1.04999102734,30,CONVERGED_FEASIBLE,1.1537109375,-547.582712525,2411.63266216,0.990429492876,18,1.05000162987,30,CONVERGED_INFEASIBLE,41,8,0,0.43579161457
12,2011-03-08 11:30:00,ADAPTIVE,115,110,120,NORMALIZED_RADIUS_DIFFERENCE_GT_10_PERCENT,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.3318359375,BINDING_VMAX,30,1.3318359375,-966.221746336,2622.01535665,0.97290694894,18,1.04999660884,30,CONVERGED_FEASIBLE,1.33203125,-966.352511917,2622.41728734,0.97290537272,18,1.05000567554,30,CONVERGED_INFEASIBLE,41,8,0,0.422667617097
