timestamp,endpoint_id,search_kind,search_id,level,primary_class,binding_family,binding_bus,p13_abs_kw,p30_abs_kw,kernel_location,excluded_by_kernel,interpretation
2010-11-26 18:00:00,RAY:330.000000:BASE,RAY,330.000000,BASE,VMAX_BUS_13,VMAX,13,2296.8591116,-1605.83349609,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:335.000000:ADAPTIVE,RAY,335.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,2126.63066511,-1148.16291137,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:340.000000:BASE,RAY,340.000000,BASE,VMAX_BUS_13,VMAX,13,1998.021715,-789.204183848,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:345.000000:ADAPTIVE,RAY,345.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,1895.52444193,-493.755093093,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:350.000000:BASE,RAY,350.000000,BASE,VMAX_BUS_13,VMAX,13,1809.74169314,-241.229699472,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:40.000000:BASE,RAY,40.000000,BASE,VMAX_BUS_13,VMAX,13,1257.17504848,1526.09420733,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:50.000000:BASE,RAY,50.000000,BASE,VMAX_BUS_13,VMAX,13,1148.1483289,1904.76574335,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:55.000000:ADAPTIVE,RAY,55.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,1031.67320104,2007.83246618,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:60.000000:BASE,RAY,60.000000,BASE,VMAX_BUS_30,VMAX,30,897.923027039,2063.94022847,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:70.000000:BASE,RAY,70.000000,BASE,VMAX_BUS_30,VMAX,30,645.484869368,2171.97642861,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:80.000000:BASE,RAY,80.000000,BASE,VMAX_BUS_30,VMAX,30,398.615400159,2280.49293029,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-11-26 18:00:00,RAY:90.000000:BASE,RAY,90.000000,BASE,VMAX_BUS_30,VMAX,30,140.78125,2396.84155273,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,AXIS:P13_NEGATIVE:AXIS,AXIS,P13_NEGATIVE,AXIS,VMIN_BUS_18,VMIN,18,-1655.46875,0,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,AXIS:P13_POSITIVE:AXIS,AXIS,P13_POSITIVE,AXIS,VMAX_BUS_13,VMAX,13,1513.4375,0,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,AXIS:P30_NEGATIVE:AXIS,AXIS,P30_NEGATIVE,AXIS,VMIN_BUS_33,VMIN,33,0,-2384.6875,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,AXIS:P30_POSITIVE:AXIS,AXIS,P30_POSITIVE,AXIS,VMAX_BUS_30,VMAX,30,0,2157.5,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:0.000000:BASE,RAY,0.000000,BASE,VMAX_BUS_13,VMAX,13,1550.5679245,-113.671875,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:10.000000:BASE,RAY,10.000000,BASE,VMAX_BUS_13,VMAX,13,1428.57055236,265.332196142,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:100.000000:BASE,RAY,100.000000,BASE,VMAX_BUS_30,VMAX,30,-371.863745119,2331.90999681,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:105.000000:ADAPTIVE,RAY,105.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-543.770067238,2415.25831688,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:110.000000:BASE,RAY,110.000000,BASE,VMAX_BUS_30,VMAX,30,-737.547534363,2511.20388766,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:115.000000:ADAPTIVE,RAY,115.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-962.227006513,2625.76849606,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:120.000000:BASE,RAY,120.000000,BASE,VMAX_BUS_30,VMAX,30,-1231.38931274,2767.12193433,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:125.000000:ADAPTIVE,RAY,125.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-1568.79861067,2952.35379281,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:130.000000:BASE,RAY,130.000000,BASE,VMAX_BUS_30,VMAX,30,-2019.23806658,3214.29263987,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:140.000000:BASE,RAY,140.000000,BASE,VMIN_BUS_18,VMIN,18,-2293.73424243,2559.65271249,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:145.000000:ADAPTIVE,RAY,145.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-2160.64424163,1983.57504112,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:150.000000:BASE,RAY,150.000000,BASE,VMIN_BUS_18,VMIN,18,-2050.42643837,1524.38503647,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:155.000000:ADAPTIVE,RAY,155.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-1956.98486327,1146.88030577,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:160.000000:BASE,RAY,160.000000,BASE,VMIN_BUS_18,VMIN,18,-1875.83675323,827.900504059,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:165.000000:ADAPTIVE,RAY,165.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-1803.97584537,551.89963197,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:170.000000:BASE,RAY,170.000000,BASE,VMIN_BUS_18,VMIN,18,-1739.11859896,307.922980808,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:180.000000:BASE,RAY,180.000000,BASE,VMIN_BUS_18,VMIN,18,-1623.90505219,-113.671875,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:190.000000:BASE,RAY,190.000000,BASE,VMIN_BUS_18,VMIN,18,-1520.32102218,-479.968026667,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:20.000000:BASE,RAY,20.000000,BASE,VMAX_BUS_13,VMAX,13,1320.03710215,612.03817195,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:200.000000:BASE,RAY,200.000000,BASE,VMIN_BUS_18,VMIN,18,-1421.50567334,-818.220435422,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:210.000000:BASE,RAY,210.000000,BASE,VMIN_BUS_18,VMIN,18,-1321.79745285,-1148.75352859,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:220.000000:BASE,RAY,220.000000,BASE,VMIN_BUS_18,VMIN,18,-1215.44193245,-1490.10475422,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:230.000000:BASE,RAY,230.000000,BASE,VMIN_BUS_18,VMIN,18,-1094.95121757,-1862.7644041,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:235.000000:ADAPTIVE,RAY,235.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,-975.915086125,-1966.03967537,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:240.000000:BASE,RAY,240.000000,BASE,VMIN_BUS_33,VMIN,33,-841.7358284,-2027.09512316,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:250.000000:BASE,RAY,250.000000,BASE,VMIN_BUS_33,VMIN,33,-585.625248575,-2140.26101377,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:260.000000:BASE,RAY,260.000000,BASE,VMIN_BUS_33,VMIN,33,-333.552491387,-2247.8231566,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:270.000000:BASE,RAY,270.000000,BASE,VMIN_BUS_33,VMIN,33,-71.015625,-2356.14550781,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:280.000000:BASE,RAY,280.000000,BASE,VMIN_BUS_33,VMIN,33,219.059134146,-2471.67754297,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:290.000000:BASE,RAY,290.000000,BASE,VMIN_BUS_33,VMIN,33,561.014950216,-2602.67759978,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:295.000000:ADAPTIVE,RAY,295.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,763.113765606,-2677.65139178,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:30.000000:BASE,RAY,30.000000,BASE,VMAX_BUS_13,VMAX,13,1216.6130162,951.902275085,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:300.000000:BASE,RAY,300.000000,BASE,VMIN_BUS_33,VMIN,33,995.599868774,-2761.69754454,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:305.000000:ADAPTIVE,RAY,305.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,1269.7832333,-2858.34433708,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:310.000000:BASE,RAY,310.000000,BASE,VMIN_BUS_33,VMIN,33,1601.92964872,-2971.40638593,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:315.000000:ADAPTIVE,RAY,315.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,2017.88860496,-3107.81257485,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:325.000000:ADAPTIVE,RAY,325.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,2502.74577399,-2696.8166089,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:330.000000:BASE,RAY,330.000000,BASE,VMAX_BUS_13,VMAX,13,2227.95755146,-2016.1818924,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:335.000000:ADAPTIVE,RAY,335.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,2041.55036339,-1525.67776017,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:340.000000:BASE,RAY,340.000000,BASE,VMAX_BUS_13,VMAX,13,1902.45320008,-1143.22749554,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:345.000000:ADAPTIVE,RAY,345.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,1791.66255598,-829.063670695,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:350.000000:BASE,RAY,350.000000,BASE,VMAX_BUS_13,VMAX,13,1699.47730132,-561.144675922,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:40.000000:BASE,RAY,40.000000,BASE,VMAX_BUS_13,VMAX,13,1110.98143011,1307.94837194,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:50.000000:BASE,RAY,50.000000,BASE,VMAX_BUS_13,VMAX,13,995.484500752,1708.1296287,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:55.000000:ADAPTIVE,RAY,55.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,855.448077475,1782.83884736,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:60.000000:BASE,RAY,60.000000,BASE,VMAX_BUS_30,VMAX,30,716.491317749,1841.42685693,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:70.000000:BASE,RAY,70.000000,BASE,VMAX_BUS_30,VMAX,30,454.124313752,1954.38679987,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:80.000000:BASE,RAY,80.000000,BASE,VMAX_BUS_30,VMAX,30,197.351214781,2067.87101815,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 11:30:00,RAY:90.000000:BASE,RAY,90.000000,BASE,VMAX_BUS_30,VMAX,30,-71.015625,2190.0085144,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,AXIS:P13_NEGATIVE:AXIS,AXIS,P13_NEGATIVE,AXIS,VMIN_BUS_18,VMIN,18,-1646.71875,0,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,AXIS:P13_POSITIVE:AXIS,AXIS,P13_POSITIVE,AXIS,VMAX_BUS_13,VMAX,13,1522.5,0,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,AXIS:P30_NEGATIVE:AXIS,AXIS,P30_NEGATIVE,AXIS,VMIN_BUS_33,VMIN,33,0,-2372.8125,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,AXIS:P30_POSITIVE:AXIS,AXIS,P30_POSITIVE,AXIS,VMAX_BUS_30,VMAX,30,0,2170.3125,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:0.000000:BASE,RAY,0.000000,BASE,VMAX_BUS_13,VMAX,13,1555.4563446,-101.25,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:10.000000:BASE,RAY,10.000000,BASE,VMAX_BUS_13,VMAX,13,1433.96755317,276.894894744,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:100.000000:BASE,RAY,100.000000,BASE,VMAX_BUS_30,VMAX,30,-362.449788291,2340.38391013,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:105.000000:ADAPTIVE,RAY,105.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-534.029396737,2423.40184027,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:110.000000:BASE,RAY,110.000000,BASE,VMAX_BUS_30,VMAX,30,-727.436907522,2519.07507288,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:115.000000:ADAPTIVE,RAY,115.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-951.708447467,2633.4350625,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:120.000000:BASE,RAY,120.000000,BASE,VMAX_BUS_30,VMAX,30,-1220.43125916,2774.66094625,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:125.000000:ADAPTIVE,RAY,125.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-1557.02256178,2959.12563608,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:130.000000:BASE,RAY,130.000000,BASE,VMAX_BUS_30,VMAX,30,-2006.34665306,3220.1507591,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:140.000000:BASE,RAY,140.000000,BASE,VMIN_BUS_18,VMIN,18,-2289.55139937,2577.95215712,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:145.000000:ADAPTIVE,RAY,145.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-2156.25353978,2000.68316583,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:150.000000:BASE,RAY,150.000000,BASE,VMIN_BUS_18,VMIN,18,-2045.86945659,1540.52661133,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:155.000000:ADAPTIVE,RAY,155.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-1952.33141859,1162.23740312,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:160.000000:BASE,RAY,160.000000,BASE,VMIN_BUS_18,VMIN,18,-1871.17971021,842.60844366,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:165.000000:ADAPTIVE,RAY,165.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-1799.12645141,565.928565667,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:170.000000:BASE,RAY,170.000000,BASE,VMIN_BUS_18,VMIN,18,-1734.18638996,321.380263804,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:180.000000:BASE,RAY,180.000000,BASE,VMIN_BUS_18,VMIN,18,-1618.71078491,-101.25,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:190.000000:BASE,RAY,190.000000,BASE,VMIN_BUS_18,VMIN,18,-1514.91009136,-468.456500967,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:20.000000:BASE,RAY,20.000000,BASE,VMAX_BUS_13,VMAX,13,1325.73633707,622.840085576,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:200.000000:BASE,RAY,200.000000,BASE,VMIN_BUS_18,VMIN,18,-1415.7860203,-807.512828361,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:210.000000:BASE,RAY,210.000000,BASE,VMIN_BUS_18,VMIN,18,-1315.96259598,-1138.94952393,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:220.000000:BASE,RAY,220.000000,BASE,VMIN_BUS_18,VMIN,18,-1209.25624132,-1481.05621949,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:230.000000:BASE,RAY,230.000000,BASE,VMIN_BUS_18,VMIN,18,-1088.53298404,-1854.72124176,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:235.000000:ADAPTIVE,RAY,235.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,-968.695589852,-1957.20684651,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:240.000000:BASE,RAY,240.000000,BASE,VMIN_BUS_33,VMIN,33,-834.220809937,-2018.26784956,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:250.000000:BASE,RAY,250.000000,BASE,VMIN_BUS_33,VMIN,33,-577.669414917,-2131.73097836,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:260.000000:BASE,RAY,260.000000,BASE,VMIN_BUS_33,VMIN,33,-325.102036057,-2239.26330402,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:270.000000:BASE,RAY,270.000000,BASE,VMIN_BUS_33,VMIN,33,-62.109375,-2347.65820312,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:280.000000:BASE,RAY,280.000000,BASE,VMIN_BUS_33,VMIN,33,228.450763606,-2463.37462911,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:290.000000:BASE,RAY,290.000000,BASE,VMIN_BUS_33,VMIN,33,570.93611848,-2594.43553307,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:295.000000:ADAPTIVE,RAY,295.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,773.410130213,-2669.69097645,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:30.000000:BASE,RAY,30.000000,BASE,VMAX_BUS_13,VMAX,13,1222.4302185,961.845825195,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2010-12-21 12:00:00,RAY:300.000000:BASE,RAY,300.000000,BASE,VMIN_BUS_33,VMIN,33,1006.31336212,-2753.95706437,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
