timestamp,edge_id,boundary_class,guard_relation,endpoint_status_combination,inward_normal_p13,inward_normal_p30,normal_sign_category,normal_policy,owner_cell_id,parallel_retreat_cap_kw,cap_role,committed_failure_count,original_interior_calibration_count,enrichment_count,locked_interior_calibration_count,locked_calibration_g_e,future_d_e_star_kw,repair_scope,h1_planned_count_pre_repair,h2_targeted
2010-11-26 18:00:00,E0019,VMIN18,ADJACENT_TO_GUARD_LIMITED_EDGE,CONVEX-CONVEX,0.975128274234464,0.221641261475648,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,15,1652.64032490064,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,11,0,11,0.112182476027492,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,11,False
2010-11-26 18:00:00,E0020,VMIN18,NONE,CONVEX-CONVEX,0.97319973294163,0.22996147460464,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,15,1630.03113598477,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,9,0,9,0.1103328593418,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,11,False
2010-11-26 18:00:00,E0021,VMIN18,NONE,CONVEX-CONVEX,0.971550204761759,0.236833696140108,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,15,1614.73125071262,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,11,0,11,0.108786914897955,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,11,False
2010-11-26 18:00:00,E0022,VMIN18,NONE,CONVEX-CONVEX,0.969923328808018,0.243410632951752,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3345.37959783823,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.107486778615475,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,13,False
2010-11-26 18:00:00,E0023,VMIN18,NONE,CONVEX-CONVEX,0.968556017876863,0.248795579210149,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3321.13554904509,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.106348977401949,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,13,False
2010-11-26 18:00:00,E0024,VMIN18,NONE,CONVEX-CONVEX,0.967112237780653,0.254349994171217,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3297.70833922418,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,9,0,9,0.105355665524081,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,14,False
2010-11-26 18:00:00,E0025,VMIN18,NONE,CONVEX-CONVEX,0.965351843029802,0.260951756382216,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3271.49494100154,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,19,0,19,0.054491673207985,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,28,False
2010-11-26 18:00:00,E0026,VMIN18,NONE,CONVEX-CONVEX,0.963419133159735,0.267999204964763,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3246.66075541777,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,9,0,9,0.112899721350895,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,13,False
2010-11-26 18:00:00,E0027,VMIN18,NONE,CONVEX-CONVEX,0.962378107140082,0.271713781206389,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3234.20662285629,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.0934062241366179,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,15,False
2010-11-26 18:00:00,E0028,VMIN18,NONE,CONVEX-CONVEX,0.960462151210845,0.278410589043298,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3213.08956920158,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,19,0,19,0.0513422225250633,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,27,False
2010-11-26 18:00:00,E0029,VMIN18,NONE,CONVEX-CONVEX,0.957835798276913,0.287316173473109,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3188.16003495252,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,20,0,20,0.050466190607546,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,24,False
2010-11-26 18:00:00,E0030,VMIN18,NONE,CONVEX-CONVEX,0.955077884949951,0.296354911684501,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3165.95742196418,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,20,0,20,0.0518633616241531,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,22,False
2010-11-26 18:00:00,E0031,VMIN18,NONE,CONVEX-CONVEX,0.95169448976935,0.307046573246888,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3143.48801273006,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,19,0,19,0.053370663347458,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,18,True
2010-11-26 18:00:00,E0032,CLASS_TRANSITION,NONE,CONVEX-CONVEX,0.513239865262004,0.858245210126943,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2266.18730835374,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.102201751521999,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,9,False
2010-11-26 18:00:00,E0033,VMIN33,NONE,CONVEX-CONVEX,0.411409618740567,0.911450561252634,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2546.02316697126,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.102225789241096,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-11-26 18:00:00,E0034,VMIN33,NONE,CONVEX-CONVEX,0.40163852949906,0.915798281076042,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2572.04594215102,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,20,0,20,0.0514056463785751,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,16,False
2010-11-26 18:00:00,E0035,VMIN33,NONE,CONVEX-CONVEX,0.389001204641853,0.921237245657809,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2609.1037455659,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,20,0,20,0.05042060513154,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,14,False
2010-11-26 18:00:00,E0036,VMIN33,NONE,CONVEX-CONVEX,0.38210717610759,0.924118015172891,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2631.15379779506,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,9,0,9,0.102288144633118,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,7,True
2010-11-26 18:00:00,E0037,VMIN33,NONE,CONVEX-CONVEX,0.374117206259122,0.92738142960751,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2657.67974776247,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.100680465724394,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,7,False
2010-11-26 18:00:00,E0038,VMIN33,NONE,CONVEX-CONVEX,0.366664204284344,0.930353352923785,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2683.38048264393,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,19,0,19,0.053406364159855,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,14,False
2010-11-26 18:00:00,E0039,VMIN33,NONE,CONVEX-CONVEX,0.354019458120003,0.935238057006033,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2730.80250217419,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,19,0,19,0.055216785216377,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,14,True
2010-11-26 18:00:00,E0040,VMIN33,NONE,CONVEX-CONVEX,0.34437723552204,0.938831358474033,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2770.37347456743,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.1061407532645,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-11-26 18:00:00,E0041,VMIN33,NONE,CONVEX-CONVEX,0.33583651409219,0.941920291639588,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2807.08412934931,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,11,0,11,0.107258296127336,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-11-26 18:00:00,E0042,VMIN33,NONE,CONVEX-CONVEX,0.328096691318264,0.944644145245186,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2842.14908409414,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.108572620231512,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-11-26 18:00:00,E0043,VMIN33,NONE,CONVEX-CONVEX,0.318161743619791,0.948036447029762,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2889.88682093573,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,9,0,9,0.110113457451827,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,9,False
2010-11-26 18:00:00,E0044,VMIN33,ADJACENT_TO_GUARD_LIMITED_EDGE,CONVEX-CONVEX,0.307431550892827,0.951570197891691,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,2944.99208305719,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.111998839425116,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,9,False
2010-11-26 18:00:00,E0045,CLASS_TRANSITION,CROSSES_GUARD_LIMITED_RAY,CONVEX-CONVEX,-0.944838757390761,0.327535833966733,mixed_sign,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,5373.48516777226,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,19,0,19,0.0522665918022459,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,20,False
2010-11-26 18:00:00,E0046,VMAX13,ADJACENT_TO_GUARD_LIMITED_EDGE,CONVEX-REFLEX,-0.930614485709354,-0.366000927577943,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3036.77802764183,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,13,10,0,10,0.115888075254471,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,11,False
2010-11-26 18:00:00,E0047,VMAX13,NONE,REFLEX-REFLEX,-0.937233188501066,-0.3487032411265,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,17,1397.23757021087,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,13,9,0,9,0.112199725122481,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,11,False
2010-11-26 18:00:00,E0048,VMAX13,NONE,REFLEX-REFLEX,-0.941560030438389,-0.336845230158986,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,18,1421.58732167815,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,13,9,0,9,0.109758879323467,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,13,False
2010-11-26 18:00:00,E0049,VMAX13,NONE,REFLEX-REFLEX,-0.944741236586464,-0.327817015868729,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,19,1436.25475185368,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,13,9,0,9,0.107946373172173,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,13,False
2010-11-26 18:00:00,E0050,VMAX13,NONE,REFLEX-REFLEX,-0.946838016135358,-0.321710694881068,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,20,1444.05452687499,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,10,9,0,9,0.106527183916663,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,14,False
2010-11-26 18:00:00,E0051,VMAX13,NONE,REFLEX-REFLEX,-0.949063940793512,-0.315083538582213,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,21,1450.56815332692,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,5,10,0,10,0.09698443068644,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,15,False
2010-11-26 18:00:00,E0052,VMAX13,NONE,REFLEX-REFLEX,-0.950963915217986,-0.30930184602307,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,22,1454.63437259914,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,7,9,0,9,0.114096480255752,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,13,False
2010-12-21 11:30:00,E0000,VMAX13,NONE,REFLEX-REFLEX,-0.950569397414116,-0.310512190903616,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,0,1541.28062874419,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,5,0,5,0.177699413097898,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-12-21 11:30:00,E0001,VMAX13,NONE,REFLEX-REFLEX,-0.952284641830682,-0.305211338146881,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,1,1543.39552724126,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,10,14,0,14,0.0728252338080328,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,20,False
2010-12-21 11:30:00,E0002,VMAX13,NONE,REFLEX-REFLEX,-0.954457935540606,-0.298345519965635,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,2,1544.05226192293,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,19,19,0,19,0.0515767696658092,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,27,False
2010-12-21 11:30:00,E0003,VMAX13,NONE,REFLEX-REFLEX,-0.956552868877617,-0.291558928935473,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,3,1542.04153753239,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,16,19,0,19,0.050422047110884,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,24,False
2010-12-21 11:30:00,E0004,VMAX13,NONE,REFLEX-REFLEX,-0.958824863215584,-0.283998031119259,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,4,1536.91139314038,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,20,19,0,19,0.052021218746643,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,22,False
2010-12-21 11:30:00,E0005,VMAX13,NONE,REFLEX-CONVEX,-0.960697297196458,-0.27759809646217,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,5,1530.02701827465,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,21,20,0,20,0.053791424282208,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,18,False
2010-12-21 11:30:00,E0006,CLASS_TRANSITION,NONE,CONVEX-CONVEX,-0.470642170147404,-0.882324173804018,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,5,2108.96604981537,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.102535520500504,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,9,False
2010-12-21 11:30:00,E0007,VMAX30,NONE,CONVEX-REFLEX,-0.388443980947569,-0.921472340152218,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,5,2107.05769400812,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,9,0,9,0.10238651812866,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-12-21 11:30:00,E0008,VMAX30,NONE,REFLEX-REFLEX,-0.39541329011317,-0.918503309739207,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,6,2106.74138792151,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,21,19,0,19,0.0514467080113568,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,16,False
2010-12-21 11:30:00,E0009,VMAX30,NONE,REFLEX-REFLEX,-0.404937393289203,-0.914344414056402,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,7,2103.14275996892,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,22,19,0,19,0.050534848828559,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,14,False
2010-12-21 11:30:00,E0010,VMAX30,NONE,REFLEX-REFLEX,-0.413198512534966,-0.910640977135826,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,8,2097.28115080479,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,17,14,0,14,0.0687937676717041,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,10,False
2010-12-21 11:30:00,E0011,VMAX30,NONE,REFLEX-REFLEX,-0.417187899515498,-0.908820255329868,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,9,2093.42985643226,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,5,0,5,0.196933286608431,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,4,False
2010-12-21 11:30:00,E0012,VMAX30,NONE,REFLEX-REFLEX,-0.426132264914393,-0.904660871707696,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,10,2083.84888834979,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,20,19,0,19,0.053918046308904,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,14,False
2010-12-21 11:30:00,E0013,VMAX30,NONE,REFLEX-REFLEX,-0.436362313375879,-0.899771043913534,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,11,2068.81540880075,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,3,9,0,9,0.104956429806658,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,7,False
2010-12-21 11:30:00,E0014,VMAX30,NONE,REFLEX-REFLEX,-0.44381127198483,-0.89612027923667,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,12,2056.06351211958,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,7,9,0,9,0.106079605304059,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,7,True
2010-12-21 11:30:00,E0015,VMAX30,NONE,REFLEX-REFLEX,-0.454343717332708,-0.890826462629112,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,13,2035.15101133243,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,12,9,0,9,0.107426402738079,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-12-21 11:30:00,E0016,VMAX30,NONE,REFLEX-REFLEX,-0.465023843059522,-0.885298156208491,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,14,2010.4919148235,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,13,9,0,9,0.109056140645984,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-12-21 11:30:00,E0017,VMAX30,NONE,REFLEX-REFLEX,-0.481300389676778,-0.876555722642309,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,15,1966.42576617558,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,13,9,0,9,0.111230495838927,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,8,False
2010-12-21 11:30:00,E0018,VMAX30,ADJACENT_TO_GUARD_LIMITED_EDGE,REFLEX-CONVEX,-0.502751619604074,-0.86443091625964,componentwise_nonpositive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,1897.12972375996,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,13,9,0,9,0.114337197885642,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,9,False
2010-12-21 11:30:00,E0019,CLASS_TRANSITION,CROSSES_GUARD_LIMITED_RAY,CONVEX-CONVEX,0.922217221561384,-0.386672207762081,mixed_sign,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,3083.20086830409,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,20,0,20,0.052339310546307,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,18,False
2010-12-21 11:30:00,E0020,VMIN18,ADJACENT_TO_GUARD_LIMITED_EDGE,CONVEX-CONVEX,0.974327223594774,0.225136539375776,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,1563.62544416887,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.112303976577429,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,11,False
2010-12-21 11:30:00,E0021,VMIN18,NONE,CONVEX-CONVEX,0.972422305632385,0.233227055695937,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,16,1542.6796037259,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,11,0,11,0.110422674638789,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,11,False
2010-12-21 11:30:00,E0022,VMIN18,NONE,CONVEX-CONVEX,0.970628833006207,0.240581937262566,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,17,3403.60716008243,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,9,0,9,0.10887290440924,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,11,False
2010-12-21 11:30:00,E0023,VMIN18,NONE,CONVEX-CONVEX,0.969208536798424,0.246241369792036,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,17,3375.52313709525,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,9,0,9,0.107539609805561,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,13,False
2010-12-21 11:30:00,E0024,VMIN18,NONE,CONVEX-CONVEX,0.967728899732061,0.251993604330299,componentwise_positive,USE_ORIGINAL_INWARD_NORMAL_NO_COMPONENTWISE_PROJECTION,17,3348.77191438426,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH,0,10,0,10,0.106401334553838,FUTURE_AC_ONLY,ALL_OUTER_EDGES_SYMMETRIC_BOUNDARY_HEADROOM,13,False
